gene_name,C10,C11,C12,N10,N11,N12,N7,N8,N9,V11,V12,C7,C8,V7,V8,V9
1810010H24Rik,1.01850750769422,1.0960605530666498,-0.5831021710249187,-1.2050174043017357,-1.988648331420613,-2.7649334201070435,-1.0691516504669543,-1.6529533910854644,-1.778250008198321,-1.1218178708678475,-1.125844323527935,-0.4131767839408076,-1.1182891057951405,-1.2510550541618504,-0.969392661528584,-1.5390868511361333
2310057M21Rik,0.15254044266646904,-0.5427481526560525,1.5167446912876454,1.543883431035272,0.6507644815331531,1.6359200450698264,2.678700559956022,2.918060122773477,1.2715218152320151,1.4937583182306948,9.483104131573711,-1.174455292074843,0.04791831077678158,7.777434305181271,6.772891557508841,5.006123465525539
4931429L15Rik,-1.452849928095958,1.02886782184351,-0.42144927588536574,-0.08028863707399878,2.0451227371835703,2.628474775976854,1.106693674621854,4.898546376189899,2.7093281982512827,2.5474112037667163,0.20072728404516088,0.8072033296936978,0.03822805244411629,3.4008402296796154,2.037516402634355,0.5397330240011021
6330549D23Rik,1.7001440016581517,-0.732356578881335,0.0918639902750297,1.4686068726790793,7.981189380056534,2.5810413222198965,5.59173426492585,5.8477052320188125,0.6397185445551654,2.686027605141655,7.338495748322883,-0.4892383704813532,-0.5704130425704993,4.723847702777203,7.1885860213656985,7.570152682003503
A930007A09Rik,-0.37931257966564313,1.3693151647372108,0.036255791859510576,3.9889431402741518,1.57852823275671,2.858319054854069,1.1601629171522347,7.586803973296064,3.3129184810757972,4.500042014650801,14.638927995987567,-1.3655317740945756,0.33927339716349725,19.526396456760093,3.939397933003595,4.567881144611397
Aar2,-0.5503915782160981,0.6331857941805766,0.39261479379600767,1.7434039971930055,0.9490847696903442,2.0203999505129615,3.804958795995534,1.2521466896283502,2.706529405682691,1.3898387457308332,1.882877037935128,-1.4683530373801825,0.9929440276196918,0.3169379186950734,1.4646406303442112,1.9209124391041714
Aars,-0.7003787008688825,1.5871993061436767,0.3995233567678015,4.387563431863665,2.9617105122119516,3.9471603866264493,3.06925992483889,7.90704098452517,5.080721984107718,2.0914709068116837,7.9576214095964195,-0.6838458731482709,-0.602498088894326,9.078423194652816,9.084258673327477,3.7469363330556766
Abhd11os,1.6132082435353174,-0.7285627655775949,-0.7998653542205949,-1.0129497915931014,-1.2984637332048885,-0.4858225808322286,-0.5944584637266958,-2.989150966712219,-1.6183920471410376,0.2827557836788281,-2.8906976744078743,-0.3765883862440331,0.2918082625069063,-3.265164445151992,-3.381542331640883,-1.6701390204245503
Abhd16a,-1.6261539594157446,1.0599746423302843,0.4770352683809471,1.0121072185122253,0.19791257977912258,1.0665077681336315,2.282551630879902,1.2652442775605899,1.7105387114182378,0.8454506482465871,2.611947538310662,0.02812392561282234,0.06102012309168897,3.288362722840219,1.558458844517963,0.4284470181839705
Abhd4,-1.3023392582588051,-0.054031016585803004,1.2426207512739178,6.250982691708909,-0.03547011365921731,1.20738045441728,2.2327081528450616,2.853267532475342,2.4435502356009984,6.963808335484637,4.3784428664646935,0.6694175346150362,-0.5556680110443468,3.8723891256804266,2.3607118715198894,0.6110678487496076
Acaca,-0.27056444194415963,-0.6926882401712304,-0.38042623060895714,1.1788953079285573,2.5747963097563833,1.42061081666123,0.42933525974925435,4.557398668182708,1.022110344856107,2.5362931100360093,4.128880142881899,1.7671743954329928,-0.42349548270864307,4.618558448817065,6.330738143884491,0.8600307834696195
Actr1a,-0.13052809466212278,-1.0838571703768334,0.1393746032342886,8.17019492428174,1.7373435022473394,3.4230924409178054,5.725787345264335,4.288566221547207,3.789451091340964,6.517166818266865,5.240646598917127,1.5889250399631403,-0.5139143781584811,5.861911189217662,3.1359604608563183,1.9591628840186053
